"alternatives","prior_distribution","cost_of_adjective","utterance","speaker_lambda","value","resample_number","probability","variable"
"pos_neg_null","2-2x",6,"adjective",1,0.58,1,0.0124889149287743,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.59,1,0.0126969812822207,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.6,1,0.0129045533511418,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.61,1,0.0131115933821463,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.62,1,0.0133180586898162,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.63,1,0.0135239008665211,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.64,1,0.0137290648410386,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.65,1,0.0139334877521409,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.66,1,0.0141370975945857,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.67,1,0.0143398115836642,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.68,1,0.0145415341697692,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.69,1,0.0147421546151947,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.7,1,0.0149415440199525,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.71,1,0.015139551649589,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.72,1,0.0153360003726468,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.73,1,0.0155306809541394,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.74,1,0.0157233448678265,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.75,1,0.0159136951750405,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.76,1,0.0161013748579197,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.77,1,0.0162859517703738,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.78,1,0.0164668990513877,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.79,1,0.0166435693876504,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.8,1,0.0168151608475163,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.81,1,0.0169806710297139,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.82,1,0.0171388348109004,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.83,1,0.0172880387696114,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.84,1,0.0174262019794337,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.85,1,0.0175506075948747,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.86,1,0.0176576613262742,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.87,1,0.0177425395450213,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.88,1,0.0177986680418271,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.89,1,0.0178169367200583,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.9,1,0.0177844962299728,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.91,1,0.0176828842436545,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.92,1,0.0174850685173741,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.93,1,0.0171507438361989,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.94,1,0.01661887713519,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.95,1,0.0157961923269466,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.96,1,0.0145406390043839,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.97,1,0.0126417819292813,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.98,1,0.00980927570251583,"value"
"pos_neg_null","2-2x",6,"adjective",1,0.99,1,0.00569756461316952,"value"
"pos_neg_null","2-2x",6,"adjective",5,0,1,1.64963801878605e-13,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.01,1,3.25209111809491e-10,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.02,1,8.24335064026156e-06,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.03,1,1.71894549558752e-05,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.04,1,2.69229780880248e-05,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.05,1,3.75456461617466e-05,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.06,1,4.91811371104718e-05,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.07,1,6.19794818563858e-05,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.08,1,7.61200347087445e-05,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.09,1,9.18113274461357e-05,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.1,1,0.000109286446754759,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.11,1,0.000128794161938138,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.12,1,0.000150588601883951,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.13,1,0.000174922293693045,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.14,1,0.0002020469105392,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.15,1,0.000232222846153251,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.16,1,0.000265734875707206,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.17,1,0.000302909341709504,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.18,1,0.000344129236846744,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.19,1,0.000389845854299227,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.2,1,0.000440587611379088,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.21,1,0.000496967487160348,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.22,1,0.000559690457891992,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.23,1,0.000629561870306178,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.24,1,0.0007074972252707,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.25,1,0.000794533491940228,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.26,1,0.000891841834950122,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.27,1,0.00100074146304403,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.28,1,0.00112271414284969,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.29,1,0.00125941872457835,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.3,1,0.00141270476811213,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.31,1,0.00158462401910468,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.32,1,0.00177743805540109,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.33,1,0.00199361990630899,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.34,1,0.0022358468616996,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.35,1,0.00250698108427725,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.36,1,0.00281003410838455,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.37,1,0.0031481109992039,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.38,1,0.0035243300662551,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.39,1,0.00394171483810379,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.4,1,0.00440305679294136,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.41,1,0.00491075032550927,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.42,1,0.00546660565801511,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.43,1,0.00607165058551627,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.44,1,0.00672593734543457,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.45,1,0.00742837530901512,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.46,1,0.00817661212142052,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.47,1,0.00896698402279614,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.48,1,0.00979454973914379,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.49,1,0.0106532121186735,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.5,1,0.0115359194971889,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.51,1,0.0124349273572994,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.52,1,0.0133420929189708,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.53,1,0.0142491725936216,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.54,1,0.0151480949380277,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.55,1,0.0160311885867122,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.56,1,0.0168913535111093,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.57,1,0.0177221726978306,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.58,1,0.0185179683795754,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.59,1,0.019273811541817,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.6,1,0.0199854955637292,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.61,1,0.0206494850100997,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.62,1,0.0212628494379073,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.63,1,0.0218231902534384,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.64,1,0.0223285666455347,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.65,1,0.0227774247455437,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.66,1,0.0231685325893065,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.67,1,0.023500922234278,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.68,1,0.0237738395003882,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.69,1,0.0239867012067987,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.7,1,0.0241390594072219,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.71,1,0.0242305719249437,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.72,1,0.024260978404613,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.73,1,0.0242300810912792,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.74,1,0.0241377295882172,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.75,1,0.0239838089125577,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.76,1,0.0237682302472149,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.77,1,0.0234909238697134,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.78,1,0.0231518338175598,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.79,1,0.0227509139225606,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.8,1,0.0222881249114118,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.81,1,0.0217634323264981,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.82,1,0.0211768050692903,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.83,1,0.0205282144095704,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.84,1,0.0198176333376487,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.85,1,0.0190450361645766,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.86,1,0.0182103982978953,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.87,1,0.017313696138468,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.88,1,0.0163549070581258,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.89,1,0.0153340094288603,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.9,1,0.0142509826826905,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.91,1,0.013105807387619,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.92,1,0.0118984653297059,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.93,1,0.0106289395945976,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.94,1,0.00929721464416556,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.95,1,0.00790327638548827,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.96,1,0.00644711223046383,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.97,1,0.00492871114502349,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.98,1,0.00334806368736549,"value"
"pos_neg_null","2-2x",6,"adjective",5,0.99,1,0.00170516203492396,"value"
"pos_neg_null","2-2x",6,"prior",1,0,1,0.01980198019802,"value"
"pos_neg_null","2-2x",6,"prior",1,0.01,1,0.0196039603960398,"value"
"pos_neg_null","2-2x",6,"prior",1,0.02,1,0.0194059405940596,"value"
"pos_neg_null","2-2x",6,"prior",1,0.03,1,0.0192079207920793,"value"
"pos_neg_null","2-2x",6,"prior",1,0.04,1,0.0190099009900991,"value"
"pos_neg_null","2-2x",6,"prior",1,0.05,1,0.018811881188119,"value"
"pos_neg_null","2-2x",6,"prior",1,0.06,1,0.0186138613861388,"value"
"pos_neg_null","2-2x",6,"prior",1,0.07,1,0.0184158415841586,"value"
"pos_neg_null","2-2x",6,"prior",1,0.08,1,0.0182178217821784,"value"
"pos_neg_null","2-2x",6,"prior",1,0.09,1,0.0180198019801982,"value"
"pos_neg_null","2-2x",6,"prior",1,0.1,1,0.0178217821782179,"value"
"pos_neg_null","2-2x",6,"prior",1,0.11,1,0.0176237623762377,"value"
"pos_neg_null","2-2x",6,"prior",1,0.12,1,0.0174257425742576,"value"
"pos_neg_null","2-2x",6,"prior",1,0.13,1,0.0172277227722774,"value"
"pos_neg_null","2-2x",6,"prior",1,0.14,1,0.0170297029702972,"value"
"pos_neg_null","2-2x",6,"prior",1,0.15,1,0.016831683168317,"value"
"pos_neg_null","2-2x",6,"prior",1,0.16,1,0.0166336633663368,"value"
"pos_neg_null","2-2x",6,"prior",1,0.17,1,0.0164356435643566,"value"
"pos_neg_null","2-2x",6,"prior",1,0.18,1,0.0162376237623764,"value"
"pos_neg_null","2-2x",6,"prior",1,0.19,1,0.0160396039603961,"value"
"pos_neg_null","2-2x",6,"prior",1,0.2,1,0.015841584158416,"value"
"pos_neg_null","2-2x",6,"prior",1,0.21,1,0.0156435643564358,"value"
"pos_neg_null","2-2x",6,"prior",1,0.22,1,0.0154455445544556,"value"
"pos_neg_null","2-2x",6,"prior",1,0.23,1,0.0152475247524754,"value"
"pos_neg_null","2-2x",6,"prior",1,0.24,1,0.0150495049504952,"value"
"pos_neg_null","2-2x",6,"prior",1,0.25,1,0.014851485148515,"value"
"pos_neg_null","2-2x",6,"prior",1,0.26,1,0.0146534653465348,"value"
"pos_neg_null","2-2x",6,"prior",1,0.27,1,0.0144554455445546,"value"
"pos_neg_null","2-2x",6,"prior",1,0.28,1,0.0142574257425744,"value"
"pos_neg_null","2-2x",6,"prior",1,0.29,1,0.0140594059405942,"value"
"pos_neg_null","2-2x",6,"prior",1,0.3,1,0.013861386138614,"value"
"pos_neg_null","2-2x",6,"prior",1,0.31,1,0.0136633663366338,"value"
"pos_neg_null","2-2x",6,"prior",1,0.32,1,0.0134653465346535,"value"
"pos_neg_null","2-2x",6,"prior",1,0.33,1,0.0132673267326734,"value"
"pos_neg_null","2-2x",6,"prior",1,0.34,1,0.0130693069306932,"value"
